Event 138712606,102.558,86.2356,64.358,61.188,49.7746,44.6455,34.4114,14.0874,13.4953,13.3975,13.2924,11.3281,11.0366,10.0554,8.20562,7.07528,6.27459,6.10407
Event 138712631,196.633,156.24,20.3609,16.8324,14.4692,14.4061,13.4848,13.2198,13.1503,11.0217,10.3213,10.1869,10.0522,6.71414,6.24697,5.79503,5.3051,5.10383
Event 138712625,77.4795,63.3646,54.1883,49.3012,41.2978,15.1331,12.9547,12.3983,11.1157,5.96457
Event 138712615,160.343,150.302,131.651,92.6694,85.7359,15.5883,13.1908,12.5762,11.8955,11.8126,11.639,11.3845,11.3136,10.0786,6.94907,5.3146
Event 138712607,115.086,92.9947,57.0839,53.6552,26.3289,26.2718,22.4832,19.5843,18.6654,16.3173,14.986,12.4337,12.2483,10.7243,10.2559,7.99886
Event 138712577,100.884,73.3992,65.2485,61.2586,57.5441,49.7883,37.5938,20.9021,16.5147,15.0983,13.553,13.4428,13.3322,12.0685,11.6042,11.2103,11.1974,10.7391,10.2743,7.70652,7.06704,6.65042,6.56052,5.26338
Event 138712642,93.2927,53.7196,45.8641,44.5097,24.0692,17.2223,16.5082,15.0586,14.2898,13.6096,12.2877,11.8107,11.119
Event 138712589,160.894,140.383,78.3209,76.2659,43.2,14.4524,14.3598,13.2792,10.7776,10.294,10.284,10.0802,7.06324,7.04894,5.50531,5.18875
Event 138712639,87.9617,57.5291,50.4215,28.1575,25.4597,23.9499,22.7917,21.1762,16.058,14.3838,13.04,12.594,12.4341,12.0546,11.694,11.4207,11.1283,9.55025,9.22863
Event 138712652,125.307,65.0274,43.6167,31.3864,22.5014,19.4856,13.8553,13.7973,13.0567,12.7645,11.7433,11.0734,10.2526,9.23339,8.27477
Event 138712650,81.8938,78.9938,52.8046,39.7678,23.9383,15.126,14.7251,14.7188,14.323,13.6554,11.2794,11.2139,11.0282,10.0307,9.87864
Event 138712662,78.6513,77.637,59.8744,44.2874,41.8115,38.7015,25.041,23.1843,15.9153,13.7596,10.2737,10.24,8.70148,5.10479
Event 138712653,67.0879,41.3294,25.8365,24.0905,14.0677,12.4862,12.2924,12.0551,11.2006,10.9223,10.527,6.52735,5.78969,5.1248
Event 138712656,68.798,61.8763,53.3446,49.7923,44.4125,32.9653,11.8991,11.1918,7.25123,6.62401,6.45488
Event 138712641,801.802,407.709,396.643,232.146,136.083,129.02,108.427,33.4409,26.5239,22.6185,20.9932,19.0424,17.0536,15.9049,14.692,12.0204,11.4275,7.81855,7.18804,6.55142
Event 138712622,242.241,147.593,95.9741,89.4546,26.641,23.8855,18.8215,16.5444,14.5861,14.366,14.3301,13.2042,13.0181,12.9102,11.9682,11.6354,11.3999,11.3649,11.2138,10.8264,10.3124,10.2448,10.1404,5.68425
Event 138712689,96.8931,44.9375,31.0382,26.2386,24.8901,21.7777,17.411,11.5699
Event 138712626,100.383,57.092,54.1854,41.501,40.608,27.5321,17.4376,13.9878,13.8261,13.5981,12.8445,12.3903,12.1396,11.26,11.1792,11.1625,11.0887,10.9646,10.9207,10.9011,10.4049,10.2699,8.81692
Event 138712672,54.1695,45.0015,40.8383,34.637,17.3254,13.1995,13.0366,11.6623,11.5727,11.2963,10.9265,10.822,10.3982,10.0685,7.48257,7.16041
Event 138712648,144.058,84.7352,54.7495,44.168,36.1762,28.9456,26.1045,25.6638,24.6555,20.496,17.3973,16.36,15.5505,15.286,14.3705,14.3004,12.1991,11.7846,11.4743,11.3628,9.7247,6.98452,5.74511
Event 138712697,156.437,150.325,54.2901,47.9947,21.4848,18.7672,18.4616,18.2729,17.6714,17.613,15.5533,14.4562,13.231,12.364,11.6545,10.1598,6.47722
Event 138712705,123.865,86.6117,62.0592,54.8496,25.6046,23.7613,15.6718,14.0561,13.441,12.9046,11.9237,8.48188
Event 138712720,119.177,53.7582,29.4324,29.3196,25.1596,19.0376,16.4078,14.417,10.1544,10.0817,9.26614,8.21005
Event 138712692,161.938,80.8766,69.0179,53.0794,30.3473,29.9695,17.634,14.6528,12.2085,11.4093,10.5652,10.3658,9.85371,9.38737,9.36537,8.73829,6.66463,6.66237
Event 138712694,98.7687,52.5691,50.4332,30.2831,24.5038,24.1953,16.1251,16.0165,13.8919,13.3981,12.4444,12.095,11.9243,10.7291,10.6507,10.5708,10.4136,10.3769,10.2469,8.8101,8.47506,6.85872,5.72204
Event 138712729,57.6787,56.8058,52.5425,47.816,45.5473,17.6936
Event 138712710,62.8286,49.456,41.383,39.5606,20.5092,17.0077,15.888,15.3767,6.39056,5.14972
Event 138712685,43.8145,22.8933,22.4654,19.7503,19.5085,16.895,16.4142,15.232,14.4142,12.5346,11.1425,11.0588,10.7205,10.6456,10.4636,10.2761,10.1474,8.69444,6.7583,5.18319
Event 138712691,67.9238,51.8764,50.0322,47.3917,43.2005,23.9969,22.7529,20.6676,19.9855,19.2719,18.968,16.4884,13.0897,12.5748,11.4464,11.4247,11.279,10.1344,10.1236
Event 138712716,161.258,101.04,97.0619,93.9459,60.241,53.2996,35.3423,25.134,12.0755,12.0235,11.4013
Event 138712738,147.839,121.974,86.0193,72.942,18.3867,16.4205,15.1318,13.8674,11.9395
Event 138712730,146.015,116.05,32.9008,26.1211,15.1178,13.2689,8.44798
Event 138712760,180.266,84.0833,53.4642,38.7154,36.5307,33.4272,18.4373,17.8377,13.1093,12.3154,10.4021,10.3752,8.27181
Event 138712754,109.949,76.8332,62.974,54.8468,53.7044,34.2912,25.9491,20.6846,17.5644,13.01,10.6451,10.5854,10.5095,10.1435,5.23648
Event 138712687,256.827,246.507,229.562,128.329,122.807,110.278,78.615,64.6832,52.5936,32.3237,23.7743,23.5658,15.196,14.6416,14.4262,13.9748,12.347,12.1657,11.6572,11.238,9.8523,9.10096,8.29274
Event 138712756,148.983,119.322,91.7198,76.5417,64.4443,24.3724,18.2091,11.8948,11.5244,11.2078,11.1408,11.1285,11.0175,10.8717,10.2065,10.0195
Event 138712728,145.498,132.023,84.3869,53.5443,40.327,20.2412,15.782,11.1335,10.9677,5.17446
Event 138712777,90.8096,74.7279,35.7774,34.2609,21.1182,20.8123,15.3909,13.5508,13.228,12.6978,10.3759,10.3558,10.06,5.86278
Event 138712770,100.433,92.0768,68.3408,43.5821,29.3664,25.6235,24.7276,23.8375,16.1758,14.4459,12.0418,11.1744,11.1697,8.6292,6.45214,5.45732
Event 138712791,113.384,86.9281,24.574,16.9866,13.7388,11.9462,10.1242,6.62723,5.71483,5.61978
Event 138712731,102.457,84.5322,52.8348,21.0229,20.1187,15.2105,14.8079,14.376,13.5863,10.0148,10.0098,8.25458,5.76514,5.73914
Event 138712782,78.8342,60.9017,30.7889,30.2271,18.4929,16.828,15.4348,14.9129,13.7335,13.5694,13.1796,11.1606,10.9987,10.5471,10.3439,10.0066,7.75857,6.51752,5.89032,5.48186
Event 138712778,262.171,135.115,100.371,69.1147,57.0757,39.7153,23.9827,17.785,15.9251,15.5823,13.9405,13.037,12.787
Event 138712745,62.7325,44.3313,37.9104,15.4465,14.3752,14.3068,13.2659,13.2127,13.1666,12.8397,12.2269,11.9085,11.7601,11.5348,11.256,10.9469,10.4188,9.53045,7.84722,5.85424
Event 138712788,65.5214,58.6288,54.2728,37.3144,35.6795,23.2117,19.5203,11.4763,10.8632,10.4709,7.08863,5.25613
Event 138712795,91.5066,63.183,43.2003,39.7375,37.6379,17.1909,15.8977,15.459,14.879,13.9209,13.3979,12.1409,5.34164
Event 138712764,137.39,91.1829,89.4579,74.9284,47.6048,46.4506,44.5535,21.2272,12.7281,12.4553,11.9966,11.3025,11.2562,11.0371,10.8456,10.8276,10.287,8.07235
Event 138712808,164.787,126.502,56.0383,17.5174,13.43,12.4989,10.9573,10.9348,10.4272,10.4118,9.58355,6.44381
Event 138712751,637.803,290.564,246.015,194.485,90.9381,36.792,33.5646,27.1446,25.1447,22.5802,21.2148,17.2047,14.2383,13.6399,13.3067,12.4708,11.9711,9.43083
Event 138712772,86.5772,76.3105,58.4258,41.7424,25.0515,24.4791,18.807,18.0405,16.1432,15.4829,14.0411,13.714,13.3975,13.2613,12.9315,12.5189,11.2294,10.2407,10.1346,9.67934,7.72312,7.30384,6.42361
Event 138712826,96.223,94.6466,64.2323,59.1757,46.1476,29.5604,15.431,14.5859,11.8361,10.7073
Event 138712828,198.822,146.085,106.568,53.7749,23.9782,14.7005,14.0697,13.5569,13.4057,10.102
Event 138712816,326.563,194.616,157.943,144.929,80.3381,53.0354,52.3771,43.0842,20.5841,18.6996,10.3746
Event 138712843,103.406,58.093,45.2533,32.2659,20.7655,20.2884,19.6069,14.4774,13.4575,10.507,10.1869,6.75305
Event 138712769,86.4198,59.9361,57.7469,56.674,49.722,26.8262,21.0264,16.7134,15.4136,14.9402,14.0926,11.7935,11.2826,10.6371,10.5432,10.1601,10.1241,6.93502
Event 138712858,106.167,37.715,37.12,29.6587,27.9201,16.8439,15.1156,11.309,10.8752,10.1285,7.69903,7.48546,6.22181
Event 138712840,74.9927,32.2833,31.4503,23.7324,23.7219,19.714,12.7581,12.4583,12.3572,12.0167,11.0852,8.30358,7.99142,5.08537
Event 138712874,67.3552,59.1447,39.1105,37.573,15.5002,14.8617,12.0578,11.0363,6.56626,6.52818
Event 138712844,98.6973,77.9356,54.2497,53.5097,46.3171,15.5552,14.7679,13.5568,12.0706,11.4647,10.7146,10.4352,7.94065,6.87108
Event 138712824,46.6869,44.5626,44.1514,38.5139,33.3062,16.1997,12.6765,11.2351,11.1532,10.5744,10.3581,9.47714,6.07541,6.02276
Event 138712859,147.59,145.562,85.5146,75.515,23.0362,11.275,10.4459,10.4249,8.77648,8.75248
Event 138712845,105.033,94.4254,81.1325,68.7657,53.0097,44.2863,16.0421,15.8742,15.155,14.5817,12.4832,12.038,10.5732,7.25685,5.43757
Event 138712885,138.64,114.461,80.8142,34.0732,24.3527,22.6664,21.8653,20.3281,18.0079,12.8741,11.0151,10.7114,6.60393,6.20165
Event 138712860,109.621,77.4378,51.0984,39.9238,33.3863,28.6349,28.2721,17.8332,15.5805,14.7349,12.4049,11.9804,10.9338,10.7367,10.6897,10.5383,10.3431,6.80897
Event 138712884,68.0944,65.0756,44.3731,41.6444,29.5495,22.8257,20.8885,20.5407,16.7289,16.446,13.1962,12.0137,11.2293,11.21,11.0267,10.4299,8.54986,8.52919,8.23223,5.61866
Event 138712849,213.876,99.077,73.0608,37.7905,32.7065,15.7673,13.7107,13.2187,13.1513,12.4337,11.5501,11.4568,11.1534,11.0706,10.3829,6.16929,5.55437
Event 138712809,106.721,83.7662,82.624,63.6568,37.4881,35.2422,32.2843,25.9876,21.7976,18.0597,15.5311,13.7501,13.7396,13.6266,13.5824,12.649,12.624,12.1232,11.8221,11.5793,11.2915,10.101,10.0563,6.76836
Event 138712855,59.1767,46.5946,39.0059,36.6416,30.9435,28.6038,22.4997,17.0517,16.7108,12.0367,11.039,10.4458,10.1887,9.8836,5.25396
Event 138712894,166.939,102.85,78.3424,58.9709,18.1432,18.0571,17.5189,15.8941,11.2099,10.9765,10.8829,10.4328,9.08668,7.78456,6.51557,5.43705,5.3996
Event 138712929,108.611,52.8119,51.3744,33.948,30.717,30.4111,25.224,12.9379,11.6894,6.99567,6.8515,5.5588
Event 138712905,126.048,80.4987,64.5469,55.7299,32.731,14.835,10.2701,10.0771,8.31369
Event 138712908,64.9242,64.7609,49.5167,26.4274,20.8742,17.7701,16.0008,12.0732,11.6033,11.4997,11.3106,11.0819,10.1284,9.42406,6.06327
Event 138712892,102.83,84.6918,19.9503,16.0946,14.3961,13.5697,11.1003,10.9369,10.6771,10.3968,10.3963,6.20605,5.81948
Event 138712928,50.8695,33.0651,29.6419,19.4131,14.6588,12.7249,11.8723,11.583,11.4114,11.2568,10.7585,10.1696,10.1414
Event 138712900,55.7618,53.7458,40.0811,36.3062,28.9823,23.331,22.6807,19.7107,15.6627,12.002,10.7579,10.6305,10.1814,7.74217,6.87606,6.6907
Event 138712931,127.548,104.475,27.7791,24.219,17.3656,11.2548,10.2975,8.4701
Event 138712901,74.8762,65.3759,48.5279,35.0592,29.8543,20.3798,17.7569,17.5771,17.2002,14.5954,14.169,12.0136,10.8084,10.2922,7.27149
Event 138712787,49.8392,47.0003,36.3267,25.7147,20.7856,17.2033,16.9031,15.1441,13.8746,13.3693,12.6867,12.6037,12.5097,12.4526,12.4425,11.5118,11.5027,11.1394,10.8789,10.2258,10.2217,10.1603,10.0667,9.95482,9.41276
Event 138712945,89.5118,39.3662,30.8607,20.44,15.2043,13.7797,13.7048,12.6637,11.1729,10.7761,6.67984,5.55844,5.185
Event 138712962,71.3962,49.636,43.1277,38.5712,25.8186,16.1346,14.7887,13.3433,12.9547,10.4921
Event 138712947,68.978,61.4695,43.0438,35.22,34.5131,33.3041,21.4678,18.6845,15.1978,14.9118,12.5843,12.002,11.2891,11.2758,11.1373,10.5276,10.4235,10.1419,5.95325
Event 138712932,171.032,70.9828,70.0308,65.9222,57.26,44.2028,27.0672,16.6933,12.1395,12.0643,11.7443,10.0385,7.95433,5.78417,5.75548
Event 138712957,85.5272,69.9179,59.6044,44.2869,35.1052,21.882,21.7446,15.7466,13.4282,13.2973,10.5358,10.2195,8.64771
Event 138712946,220.517,149.411,62.9257,48.4223,35.7238,17.9199,17.6053,15.3914,13.1182,10.5481,10.0715,6.44967,5.34984,5.30219
Event 138712969,64.3573,59.6696,36.0109,23.6967,23.3679,19.5065,19.5005,16.9173,15.8365,15.769,12.8529,12.6408,12.4621,10.7359,10.5824,10.1136,7.35194,6.45947
Event 138712974,99.322,81.6225,57.3429,46.3479,40.7449,23.0121,18.9703,15.6445,15.5396,13.5215,12.2902,11.7442,11.2879,10.4302,10.274,6.71606,5.5743,5.49345
Event 138712927,164.123,120.246,107.74,49.7147,46.0826,32.09,16.298,16.2905,14.8581,14.0639,13.5356,13.2828,13.1727,12.11,11.6234,11.2401,11.1488,10.7741,10.6694,10.301,9.81203,7.17659,6.89389,6.18481
Event 138712984,67.0313,36.443,23.8868,19.9088,16.1998,11.1687,7.89932
Event 138712971,47.3187,45.9925,36.5509,29.8524,28.4038,26.1418,14.5557,13.4694,13.452,11.5889,11.369,11.1215,9.18582,6.28496,5.69679
Event 138713006,53.9721,52.5978,50.4053,43.3034,42.3206,28.564,16.7265,13.2019,12.7517,12.0552,11.7212,10.79,6.07339
Event 138712955,139.358,125.486,74.5588,55.6088,29.7834,24.3407,24.1953,23.8814,16.1847,14.2372,11.2002,10.7533,10.6686,10.193,8.68598,7.89276,7.50563,5.06915
Event 138712978,109.298,103.425,58.0429,31.4007,25.6158,19.9536,19.592,13.6291,12.3196,6.17735,5.11028
Event 138713009,79.2814,38.9324,26.6867,20.663,19.2183,17.3534,14.8977,12.2362,12.112,11.8715,10.1878,7.11436
Event 138712996,70.8177,61.6744,36.7184,27.4168,19.6419,18.537,15.8311,15.0497,14.1639,13.6,12.439,11.542,11.3733,5.13172
Event 138713004,396.851,275.295,92.0726,88.4522,77.746,76.5359,47.4966,37.1218,31.4982,13.8257,12.2229,12.117,12.0998,10.0314,9.95962,6.58305,5.98938,5.46988
Event 138712896,177.083,135.706,100.349,75.925,68.9246,54.1695,45.4038,42.9114,42.0305,38.719,24.1756,22.0885,16.4634,14.9428,14.3714,13.538,13.0299,12.5292,11.6179,11.0335,10.8566,10.3464,6.30421
Event 138712893,472.001,177.194,160.132,110.242,92.7092,38.7692,24.2489,22.6601,22.3505,19.4885,18.3428,17.5916,13.722,13.398,13.3475,13.0503,12.9036,12.5564,12.5404,12.0933,11.6354,11.5321,11.2638,10.8285,10.3116,10.3021,8.00581,6.66151
Event 138713023,81.1498,58.9741,56.5659,55.8636,33.0567,17.9256,15.3739,15.1634,14.4544,13.9958,13.562,12.6115,11.7559,11.6033,10.0525,5.96131
Event 138712973,165.078,120.577,80.717,56.2468,27.4293,23.7942,18.7929,17.0972,16.8157,16.255,14.6083,13.602,13.3137,13.1369,11.926,10.9452,10.1917,6.99667,5.83866
Event 138713033,61.8806,34.8115,30.6926,30.1811,21.6562,20.0812,16.7599,14.5209,13.9653,13.5477,13.4702,12.8501,11.7217,10.7009,10.361,8.47631,7.71011,5.6385
Event 138712995,138.756,127.148,91.1856,65.7454,64.2053,56.2636,56.1522,22.8357,21.9995,13.0479,12.6227,12.3017,12.1111,11.9906,11.0919,11.0752,10.3825,7.83673,6.12123,5.53017
Event 138713014,65.7921,65.3823,64.8887,44.9445,42.5319,33.7734,27.9337,20.4653,19.1714,18.0564,13.9204,13.0928,10.3684,9.26898,6.00046,5.80367
Event 138713047,107.281,94.8,66.0355,34.9339,27.756,22.0673,15.0201,13.7538,9.75355
Event 138713038,153.795,78.8882,27.3088,22.5194,18.6112,12.767,12.311,11.9948,11.7411,10.7595,10.5446,10.3857,9.63478,8.58618,5.39128
Event 138713046,99.2204,74.9142,70.022,68.2776,58.2753,23.4455,13.4926,6.96307
Event 138713026,82.51,80.5334,39.7366,30.456,19.0034,15.4568,12.8774,12.3903,11.7598,11.5211,11.2416,11.1642,10.9316,10.7325,10.5313,10.4545,8.77023,7.29842,6.96711,6.40188
Event 138713028,94.1431,78.5981,67.1055,37.8033,19.5255,19.4527,18.1779,18.0079,15.6751,14.981,14.5993,14.4294,13.3278,13.2703,12.6837,11.4966,11.248,11.0047,10.95,10.9295,10.552,10.3333,10.1892,8.36999,7.39799,7.37957,7.02144,5.95447,5.78561
Event 138713016,85.17,65.6877,53.9984,17.3323,15.2017,14.4919,14.4523,12.5973,12.5443,12.1412,11.9843,11.9619,11.7716,11.6798,11.3305,11.3266,11.0245,10.8331,10.4696,10.0314
Event 138713060,110.145,64.6676,36.2425,33.2024,29.0184,16.6963,15.0013,14.8437,12.84,11.5362,11.3517,11.3515,10.8675,5.23678
Event 138713051,91.9926,55.1049,54.772,24.6896,24.1494,19.8521,18.3395,18.1538,17.6119,17.5134,13.3165,12.5219,10.9775,10.8469,10.6459,10.3077,9.70221
Event 138713055,150.064,86.0842,73.5843,43.5605,21.0062,18.8591,13.9666,12.9964,12.8434,10.891,10.7056,10.6063,10.4708,10.178,10.156,10.0014
Event 138713072,137.501,120.176,72.1632,58.9712,43.9117,21.1916,15.606,14.7545,13.4913,12.9781,11.6913,11.3422,10.1749,7.68033,7.42808,6.40663,5.4852
Event 138713092,103.701,37.8581,30.5232,30.3165,13.0582,12.3824,11.9742,11.7074,10.6404
Event 138713063,120.088,58.6715,55.2657,34.4997,34.4808,20.1777,19.3354,17.1125,13.894,12.51,10.0335,8.49201,6.69268
Event 138713086,137.786,92.7858,70.4621,41.0713,40.5885,27.8196,21.7465,18.9924,18.5001,18.1662,14.0462,13.7741,13.5466,12.7946,12.1012,8.12898
Event 138712990,172.498,70.8593,57.5083,34.8549,27.4345,23.2152,19.4883,17.0742,16.0236,15.1402,14.8031,13.7128,11.4922,10.6741,10.2526,10.172,10.0741
Event 138713064,104.866,103.237,51.3528,50.134,31.0198,20.3866,17.9286,16.5229,15.5892,11.62,11.0951,10.73,5.43607,5.0273
Event 138713021,116.62,56.908,30.7169,26.8663,26.406,21.6033,18.6052,18.6,18.4361,16.8306,16.0559,15.7928,13.0532,12.6703,11.5787,11.2492,10.9638,10.8879,10.6143,8.73985
Event 138713115,88.67,84.7019,29.0974,15.5056,13.3837,11.7678,11.0756,11.0293,10.2843,8.92261,5.49885
Event 138713085,71.9142,69.0716,46.7709,43.0443,39.7996,24.5669,15.3185,14.1596,13.9654,12.0683,10.6685,10.5668,10.1909,7.48655
Event 138713082,104.075,89.0532,36.055,21.8045,19.6821,19.1958,16.4643,15.5257,13.3775,13.3729,13.0335,12.1929,12.1758,11.6001,9.5515,6.86282
Event 138713077,64.7911,32.2047,23.1488,19.9577,19.439,17.5838,17.5312,16.4551,15.8928,15.0341,14.8321,13.6744,12.7264,12.3267,11.8994,10.2506,9.45868,9.36937
Event 138713123,108.99,103.451,50.7579,33.8566,26.7882,25.9007,18.9334,18.1806,16.7788,16.1443,15.0403,14.9437,14.9252,12.3946,12.0924,10.322,8.8072,8.11708,5.01682
Event 138713136,41.2224,39.8289,33.5315,23.6978,16.5106,14.9518,12.8903,11.2246,10.4306,7.42595,7.1157
Event 138713139,128.079,63.5952,58.6836,40.2808,39.3927,38.3775,16.6696,14.1431,11.336,10.8659,10.6953,10.6514
Event 138713067,106.445,80.356,63.65,39.9582,33.6059,15.8379,12.859,12.6987,11.8118,11.3255,11.2479,11.0142,10.7222,7.89805,7.5692,7.2882,6.57888
Event 138713125,93.6229,91.6453,70.0351,29.967,21.0123,17.2194,11.6704,10.3558,5.24784
Event 138713087,1129.83,410.156,252.621,131.114,104.259,47.773,24.7214,17.0826,16.5499,15.9045,13.0106,12.3205,12.0815,12.0474,11.8683,11.5835,11.1524,11.0756,10.9313,5.3312
Event 138713089,159.386,80.6351,65.6164,39.7609,29.2428,19.8372,16.5161,16.4285,14.7878,14.2705,13.1392,12.6556,12.4874,12.348,12.168,11.8941,11.8391,11.7717,11.691,11.6816,11.0918,10.79,10.5467,10.022,8.68269,7.74842
Event 138713143,127.516,88.1013,80.3892,55.1592,52.9409,30.3511,23.0725,20.682,14.8249,12.975,12.2869,11.8236,11.6893,10.9936,5.30305
Event 138713156,74.7065,52.6993,50.9545,33.7576,30.4645,25.5041,16.3111,15.3093,15.0432,10.5,10.4317,8.39131,6.81282
Event 138713168,98.3534,39.3441,35.8052,21.008,14.7897,14.5233,13.8289,13.0108,12.5503,10.2833,10.2263,9.25139
Event 138713117,122.379,50.5253,47.3772,40.9868,38.6952,23.5922,18.0423,17.3628,17.134,16.6062,14.1657,13.5924,13.2403,11.7123,11.4939,11.4392,11.1001,10.2769,9.22125,7.85306,7.60917,7.47946
Event 138713142,133.453,118.385,76.7792,67.4389,46.5072,21.6839,20.165,17.8783,16.621,10.117,10.0836,10.0819,6.35847,5.9206,5.5641
Event 138713119,80.1062,77.1439,37.1456,32.3168,26.1385,17.5666,17.1799,16.7104,15.844,15.2236,14.8711,12.7122,12.4172,12.0365,11.8193,11.5875,11.4875,10.8349,10.6456,10.5331,7.17425
Event 138713150,97.4197,93.8499,70.9127,39.4707,36.3935,29.5682,18.9568,13.9963,13.7345,13.7153,13.6596,13.4691,12.1647,11.9967,10.5247,6.66872,6.11559,5.30651
