Event 138712468,83.1549
Event 138712468,73.2097
Event 138712468,52.2596
Event 138712468,50.7432
Event 138712468,43.2174
Event 138712468,42.7398
Event 138712468,19.2889
Event 138712468,12.3186
Event 138712468,11.6172
Event 138712468,10.9696
Event 138712481,90.3268
Event 138712481,71.8943
Event 138712481,57.3596
Event 138712481,55.1546
Event 138712481,50.6789
Event 138712481,37.7696
Event 138712481,37.3038
Event 138712481,31.0859
Event 138712481,28.5433
Event 138712481,24.8309
Event 138712481,17.8558
Event 138712481,11.2808
Event 138712459,63.3053
Event 138712459,61.31
Event 138712459,52.5158
Event 138712459,51.1931
Event 138712459,30.0724
Event 138712459,16.6718
Event 138712459,11.0988
Event 138712494,90.0217
Event 138712494,84.3608
Event 138712494,43.7796
Event 138712494,29.9996
Event 138712494,21.7608
Event 138712494,15.8809
Event 138712494,14.6995
Event 138712494,14.3962
Event 138712494,14.2439
Event 138712494,10.1556
Event 138712447,76.6126
Event 138712447,53.7548
Event 138712447,23.5627
Event 138712447,21.3531
Event 138712447,19.0207
Event 138712447,18.1443
Event 138712447,16.4742
Event 138712447,14.9796
Event 138712447,14.2287
Event 138712447,13.5434
Event 138712447,13.1723
Event 138712447,11.0106
Event 138712447,10.5114
Event 138712475,129.536
Event 138712475,126.06
Event 138712475,94.1121
Event 138712475,82.1287
Event 138712475,44.2482
Event 138712475,35.0896
Event 138712475,24.1942
Event 138712475,19.9097
Event 138712475,15.5292
Event 138712475,13.8208
Event 138712475,13.1389
Event 138712475,10.4121
Event 138712514,181.647
Event 138712514,66.151
Event 138712514,45.0928
Event 138712514,23.6772
Event 138712514,20.1668
Event 138712514,17.8939
Event 138712514,17.0442
Event 138712514,15.3024
Event 138712514,14.2728
Event 138712514,14.2619
Event 138712514,13.096
Event 138712514,12.6771
Event 138712514,11.327
Event 138712526,187.055
Event 138712526,140.547
Event 138712526,115.178
Event 138712526,42.0391
Event 138712526,25.0062
Event 138712526,22.8102
Event 138712526,13.8712
Event 138712526,13.7062
Event 138712526,13.4222
Event 138712526,11.2045
Event 138712483,139.034
Event 138712483,115.974
Event 138712483,50.8126
Event 138712483,48.0975
Event 138712483,47.1376
Event 138712483,30.2667
Event 138712483,23.6067
Event 138712483,22.224
Event 138712483,20.661
Event 138712483,15.4773
Event 138712483,14.8529
Event 138712483,13.6498
Event 138712483,11.3197
Event 138712483,10.5703
Event 138712542,103.009
Event 138712542,78.9723
Event 138712542,65.0323
Event 138712542,42.9513
Event 138712542,30.9856
Event 138712542,18.7966
Event 138712542,14.4386
Event 138712542,13.7442
Event 138712542,12.3262
Event 138712537,138.344
Event 138712537,109.306
Event 138712537,39.0349
Event 138712537,16.3737
Event 138712467,184.127
Event 138712467,108.426
Event 138712467,103.704
Event 138712467,59.219
Event 138712467,52.6167
Event 138712467,25.7143
Event 138712467,22.4621
Event 138712467,18.291
Event 138712467,14.5609
Event 138712467,13.6974
Event 138712467,13.6805
Event 138712467,12.4147
Event 138712467,12.3073
Event 138712467,12.1429
Event 138712467,12.0005
Event 138712467,10.0877
Event 138712541,90.2806
Event 138712541,41.5605
Event 138712541,36.1783
