Event 138712532,-1.72607
Event 138712563,-1.82082
Event 138712893,-1.41893
Event 138712973,1.9246
Event 138713254,1.5002
Event 138713325,-2.36256
Event 138713277,-1.0537
Event 138713390,-0.99778
Event 138713496,1.78376
Event 138713558,-1.18805
Event 138713892,1.43637
Event 138714124,0.886535
Event 138714138,-1.15102
Event 138714151,1.67937
Event 138714390,-1.04177
Event 138714518,-1.99644
Event 138714540,-1.64445
Event 138714739,-1.76543
Event 138714779,1.23363
Event 138714819,1.2978
Event 138714815,-0.333238
Event 138715012,1.50469
Event 138715325,-2.47587
Event 138715325,1.88261
Event 138715367,1.32584
Event 138715293,-1.43481
Event 138715436,1.1153
Event 138715552,1.23357
Event 138715878,-2.21534
Event 138715923,1.63666
Event 138716090,-1.81102
Event 138716124,1.41904
Event 138716124,-0.803399
Event 138716132,0.466917
Event 138716234,-1.00277
Event 138716272,1.69282
Event 138716409,-0.900368
Event 138716655,-2.15497
Event 138716870,-1.33185
Event 138716943,0.329386
